ts,game_id,langs_top10
2026-08-13T00:42:44Z,509658,en:202085|ru:26264|pt:21879|es:15998|fr:7608|de:5671|zh:4236|ar:1698|ja:1551|ko:1213
2026-08-13T00:42:44Z,491931,en:101424|ja:12775|ru:5518|es:3479|fr:1447|zh:1295|pt:1253|de:668|pl:365|it:348
2026-08-13T00:42:44Z,27471,es:56388|en:28031|fr:4088|pt:2164|de:1076|ja:407|ru:399|it:374|bg:113|pl:61
2026-08-13T00:42:44Z,509672,en:37292|es:30374|pt:3855|de:3089|fr:2508|it:591|hu:349|uk:327|nl:289|ru:260
2026-08-13T00:42:44Z,32982,en:36755|pt:13351|fr:10902|de:4572|pl:3422|ru:1027|es:980|it:918|hu:167|sv:158
2026-08-13T00:42:44Z,21779,en:36351|es:6879|pt:5313|fr:4669|ja:2831|de:2306|ru:471|ar:261|it:257|pl:231
2026-08-13T00:42:44Z,515025,en:39515|pt:2003|ja:1719|es:1623|ar:557|fr:382|ru:85|it:82|zh:58|de:57
2026-08-13T00:42:44Z,32399,en:17758|ru:10017|pt:8585|pl:5187|es:2352|de:624|el:479|fi:235|uk:146|fr:141
2026-08-13T00:42:44Z,33214,en:33606|es:5611|pt:1390|fr:670|de:433|ru:348|it:258|pl:125|other:109|ja:69
2026-08-13T00:42:44Z,516575,en:16230|fr:6627|pt:4611|es:3576|ja:1798|zh:1654|ru:1371|de:1042|ar:535|pl:264
2026-08-13T00:42:44Z,491487,en:21309|es:3406|pt:3182|ar:2052|cs:1839|ru:1636|de:662|fr:542|ja:464|pl:181
2026-08-13T00:42:44Z,29452,pt:31163|en:2592|other:743|de:741|ru:725|es:2
2026-08-13T00:42:44Z,29595,ru:22060|en:6750|pt:4109|uk:700|es:118|other:100|ro:37|de:10|it:7|tr:3
2026-08-13T00:42:44Z,498566,de:13384|en:7322|es:4402|pt:3771|fr:1689|fi:515|no:215|bg:24|ru:1
2026-08-13T00:42:44Z,2128193047,it:30909|en:165|es:3|other:1
2026-08-13T00:42:44Z,1264310518,en:24553|es:1508|pt:1229|fr:943|ar:165|de:128|ru:92|ja:16|other:14|it:13
2026-08-13T00:42:44Z,489401,en:29672|fr:24|ar:21|pt:18|es:17|de:3
2026-08-13T00:42:44Z,512710,en:20596|es:3090|fr:1036|de:1005|pt:981|it:300|ru:72|pl:47|ar:29|fi:9
2026-08-13T00:42:44Z,31339,en:22713|pt:1015|es:499|de:418|ru:120|fr:115|zh:56|it:9|pl:7|tr:5
2026-08-13T00:42:44Z,852009328,en:10299|pt:3910|ru:2868|de:2851|fr:2430|es:368|ar:258|ja:231|zh:228|tr:31
2026-08-13T00:42:44Z,18122,en:18477|pt:1455|es:690|fr:460|ru:369|de:263|el:112|zh:39|hu:35|cs:20
2026-08-13T00:42:44Z,511224,en:16659|ja:2434|es:883|zh:574|ar:213|fr:163|pt:144|ru:112|de:75|it:31
2026-08-13T00:42:44Z,499973,en:17020|de:1697|es:932|fr:796|ja:278|pt:17|bg:13|sk:1|ru:1|other:1
2026-08-13T00:42:44Z,2012789438,en:17885|fr:238|es:86|ar:63|de:38|pt:18|ja:8|it:4|pl:1|other:1
2026-08-13T00:42:44Z,630009802,en:17499|pt:408|ru:290|es:232|fr:184|de:126|zh:107|ja:4|it:4|ar:2
2026-08-13T00:42:44Z,676802825,pt:10894|en:7333|fr:20|es:18|ar:13|ru:5|de:5|it:2|other:1
2026-08-13T00:42:44Z,1081998272,en:14589|es:1225|pt:1131|ru:158|de:63|fr:55|ja:22|it:21|pl:8|other:5
2026-08-13T00:42:44Z,624536948,pt:12188|en:1711|de:1409|es:757|fr:469|it:395|ru:21|ar:14|nl:7|pl:3
2026-08-13T00:42:44Z,766571430,en:15091|es:268|pt:65|ru:45|fr:25|th:9|pl:1|cs:1
2026-08-13T00:42:44Z,30921,en:5860|es:5719|fr:2768|pt:481|pl:278|de:126|it:57|ar:43|ru:33|other:5
