ts,game_id,langs_top10
2026-08-26T00:43:18Z,509658,en:348018|it:42646|es:42324|ru:27017|fr:18835|pt:14264|zh:2956|de:2434|ja:2203|ar:1990
2026-08-26T00:43:18Z,32982,en:44250|fr:17590|pt:11890|de:5177|es:4973|ru:2600|it:471|nl:440|sv:230|th:163
2026-08-26T00:43:18Z,33214,en:42800|es:7046|pt:3121|fr:1255|it:516|ru:414|de:322|pl:148|other:115|ar:60
2026-08-26T00:43:18Z,21779,en:24275|es:9648|fr:9085|pt:8161|de:2154|ja:861|ru:554|ko:302|it:278|ar:215
2026-08-26T00:43:18Z,491487,en:32299|pt:5513|es:4082|ar:2051|fr:772|ja:610|ru:580|de:569|pl:322|it:100
2026-08-26T00:43:18Z,18122,en:42131|pt:1401|es:1212|de:455|fr:428|ru:310|ar:29|sv:21|it:11|ro:8
2026-08-26T00:43:18Z,602040818,en:39851|fr:583|de:16|pt:0
2026-08-26T00:43:18Z,516575,en:13976|fr:6224|pt:5955|es:4477|ja:1337|de:810|ru:772|ar:452|zh:364|pl:325
2026-08-26T00:43:18Z,32399,ru:11844|pt:9930|en:6180|pl:3533|es:1820|de:661|fr:314|tl:249|sv:148|el:114
2026-08-26T00:43:18Z,1832841853,en:30811|es:1729|pt:1470|ru:730|fr:684|de:149|zh:144|it:84|tl:21|ar:21
2026-08-26T00:43:18Z,509672,en:27047|de:1935|ru:735|fr:526|pt:265|es:258|ja:215|no:74|zh:35|nl:27
2026-08-26T00:43:18Z,27471,en:23171|pt:2698|es:1752|fr:985|de:956|ru:381|ja:272|zh:191|pl:168|it:111
2026-08-26T00:43:18Z,1898040946,pt:20615|en:8574|es:173|zh:165|ja:131|uk:58|de:53|ar:52|ru:38|fr:24
2026-08-26T00:43:18Z,2092563878,en:29641
2026-08-26T00:43:18Z,29595,ru:19445|en:6402|pt:2465|uk:178|de:163|es:147|other:53|ro:25|tr:7|fi:5
2026-08-26T00:43:18Z,511224,en:25494|es:1001|ja:883|pt:224|fr:210|ru:188|zh:147|tr:88|de:62|other:29
2026-08-26T00:43:18Z,498566,en:14299|de:4498|es:4414|pt:2118|fr:742|ru:440|fi:236|no:221
2026-08-26T00:43:18Z,1264310518,en:19323|pt:3489|es:1358|ru:80|ar:72|fr:56|ja:18|pl:9|de:8|it:5
2026-08-26T00:43:18Z,31339,en:20589|pt:1006|es:929|fr:389|other:78|it:60|ru:53|de:46|zh:43|pl:26
2026-08-26T00:43:18Z,491931,en:16961|ja:1123|pt:624|de:559|es:457|fr:453|ru:406|it:315|zh:129|fi:87
2026-08-26T00:43:18Z,512710,en:13922|es:2115|pt:1117|fr:728|de:416|ar:72|it:68|ru:52|nl:4|fi:3
2026-08-26T00:43:18Z,515025,en:13149|ja:1429|pt:1315|es:976|ar:458|fr:184|de:161|ru:125|it:68|th:29
2026-08-26T00:43:18Z,499973,en:12812|de:2062|es:1042|fr:996|ja:324|pt:23|bg:10|ca:3|sk:2|ru:2
2026-08-26T00:43:18Z,624536948,pt:11053|en:2327|de:776|es:678|fr:447|it:166|ar:18|cs:4|nl:3|ru:2
2026-08-26T00:43:18Z,1763844707,en:14423|es:133|pt:102|fr:35|de:2|da:2|tr:1|ru:1
2026-08-26T00:43:18Z,509659,en:12942|es:581|fr:345|pt:135|ja:61|ru:59|it:9|de:7|other:2
2026-08-26T00:43:18Z,19619,pt:11020|es:560|en:375|pl:19|other:4
2026-08-26T00:43:18Z,509663,en:6722|de:4591|pt:140|fr:94|it:70|es:55|ru:3|cs:1|ar:1|tl:0
2026-08-26T00:43:18Z,509660,en:7738|es:2337|pt:348|ja:221|de:160|th:84|fr:78|ru:58|zh:39|ar:12
2026-08-26T00:43:18Z,460630,en:8680|pt:1655|de:150|es:147|fr:68|it:56|tr:32|ja:6|ar:6|pl:5
2026-08-26T00:43:18Z,1099705332,de:10316|en:302|es:115|pt:4
2026-08-26T00:43:18Z,27284,fr:4837|en:4759|es:387|pt:386|ru:122|ja:69|de:14|it:12|other:5|ar:5
2026-08-26T00:43:18Z,386821,en:4936|pt:3716|es:656|zh:480|ru:275|ja:148|de:64|fr:54|th:49|tr:36
2026-08-26T00:43:18Z,25668,en:10387
2026-08-26T00:43:18Z,55453844,ja:8740|en:502|es:180|pt:163|zh:100|it:1|de:1
2026-08-26T00:43:18Z,2132205352,en:8159|ru:1183|pt:339|es:91|ja:16|fr:15|other:12|it:7|pl:6|de:2
2026-08-26T00:43:18Z,670138298,en:8868|fr:1|es:1|ar:1
2026-08-26T00:43:18Z,29452,pt:8479|es:280|en:98
2026-08-26T00:43:18Z,138585,en:6767|ru:575|fr:459|de:448|ar:383|zh:180|pt:141|ja:78|es:77|it:5
2026-08-26T00:43:18Z,493959,en:7945|pt:544|fr:136|de:105|ar:46|es:44|el:16|ru:10|it:3|tr:2
2026-08-26T00:43:18Z,30921,en:3805|fr:2564|es:725|pt:588|de:104|ar:49|it:35|pl:8|ru:6|ro:2
2026-08-26T00:43:18Z,65876,fr:6921|en:981|pt:75|de:65|ru:58|es:27|pl:1|it:1
2026-08-26T00:43:18Z,499634,en:6991|pt:687|ru:161|fr:68|de:8|es:5|tr:1|other:1
2026-08-26T00:43:18Z,24241,en:7036|ja:473|zh:190|pt:144|fr:93|es:89|de:19|other:9|it:3
2026-08-26T00:43:18Z,1441208453,en:6259|pt:650|es:480|ja:104|fr:83|ru:64|de:64|zh:46|ar:19|el:2
2026-08-26T00:43:18Z,23020,en:5391|es:1010|pt:491|ar:159|ru:141|fr:77|de:43|it:9|pl:6|ja:5
2026-08-26T00:43:18Z,499003,en:7319|es:270|pt:46|zh:8|fr:4|de:4|ru:3
2026-08-26T00:43:18Z,1036710512,ja:3339|en:2696|pt:252|es:153|de:150|fr:147|ru:137|zh-hk:19|ar:7|it:3
2026-08-26T00:43:18Z,464339927,en:5222|es:742|ru:315|pt:267|ar:143|it:122|de:117|fr:63|ja:31|pl:22
2026-08-26T00:43:18Z,512953,en:4022|zh:2494|es:298|de:201|pt:198|ru:143|fr:110|ja:23|ar:20|uk:13
2026-08-26T00:43:18Z,1669431183,en:6558|de:263|pt:164|fr:103|es:22|pl:1|other:1|da:1
2026-08-26T00:43:18Z,8448,pt:6923|en:1
2026-08-26T00:43:18Z,1743359147,en:5944|pt:372|es:101|zh:29|it:10|other:1
2026-08-26T00:43:18Z,416015,pl:2981|en:2521|pt:491|ru:104|fr:31|es:29|ja:21|zh:16|de:13|ko:4
2026-08-26T00:43:18Z,513143,en:4754|ja:976|zh:150|es:134|fr:126|pt:92|th:51|de:44|pl:10|ru:6
2026-08-26T00:43:18Z,459931,en:6016|pt:42|es:22|fi:10
2026-08-26T00:43:18Z,518184,en:5226|fr:185|de:127|es:107|pt:81|pl:25|zh:21|ru:12|tl:4
2026-08-26T00:43:18Z,263490,en:2747|ja:1140|es:749|ru:484|pt:400|fr:97|it:25|hu:25|de:8|pl:7
2026-08-26T00:43:18Z,26936,en:4425|zh:211|de:115|es:67|ja:52|ru:33|pt:33|fr:31|it:9|nl:2
2026-08-26T00:43:18Z,518203,en:2750|it:1605|ru:330|pt:261|de:243|es:135|fr:92|zh:1
2026-08-26T00:43:18Z,488190,en:3588|es:1078|pt:313|ru:241|de:32|zh:8|sv:1
2026-08-26T00:43:18Z,168648543,en:3461|pt:773|fr:723|es:107|de:44|ru:27|ar:16|other:14|el:5|tr:3
2026-08-26T00:43:18Z,1081998272,en:3988|pt:680|es:315|fr:65|ru:31|uk:15|ar:12|zh:2
2026-08-26T00:43:18Z,315165001,es:5158|en:34|hu:12|pl:9|pt:3
2026-08-26T00:43:18Z,65632,en:4247|pt:138|es:122|hu:121|fr:80|de:67|pl:38|ru:30|other:4|sv:3
2026-08-26T00:43:18Z,12839,ru:4562|uk:127|en:15|pl:11
2026-08-26T00:43:18Z,272263131,en:4066|ja:264|zh:175|de:39|fr:7|es:6|other:1|nl:1|fi:1|ru:0
2026-08-26T00:43:18Z,417528,es:1784|pt:1495|en:1096|ru:59|fr:40|zh:11|pl:11|de:7
2026-08-26T00:43:18Z,13332,en:3864|ru:335|it:157|pt:48|es:9|fr:2
2026-08-26T00:43:18Z,27546,en:1699|pl:1021|uk:462|de:334|es:137|ru:81|ja:79|tr:56|zh:12|sk:3
2026-08-26T00:43:18Z,67637,de:3917|en:40
2026-08-26T00:43:18Z,1494,en:3304|es:264|pt:141|fr:128|de:34|nl:17|it:12|ar:11|other:6|fi:4
2026-08-26T00:43:18Z,2012789438,en:3221|fr:179|ar:114|pt:99|es:67|de:20|it:11|el:2|other:1|ja:1
2026-08-26T00:43:18Z,630009802,en:3701|pt:37|es:23|fr:13
